pub_date	abstract	keywords	vader_sentiment	trans_sentiment	text-davinci-003_sentiment
2023-03-05 10:00:23	As traditional weapons suppliers like the U.S. face wartime production shortages, South Korea has stepped in to fill the gap, while trying not to provoke Moscow.	[{'name': 'glocations', 'value': 'Ukraine', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'South Korea', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Poland', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Defense and Military Forces', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Arms Trade', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Russian Invasion of Ukraine (2022)', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Defense Contracts', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Missiles and Missile Defense Systems', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'Government Contracts and Procurement', 'rank': 9, 'major': 'N'}, {'name': 'subject', 'value': 'Military Vehicles', 'rank': 10, 'major': 'N'}, {'name': 'subject', 'value': 'Military Aircraft', 'rank': 11, 'major': 'N'}, {'name': 'subject', 'value': 'Factories and Manufacturing', 'rank': 12, 'major': 'N'}, {'name': 'organizations', 'value': 'Hanwha Aerospace', 'rank': 13, 'major': 'N'}, {'name': 'glocations', 'value': 'Russia', 'rank': 14, 'major': 'N'}]	0.0665	0.985792338848114	 0.00
2023-03-05 10:55:08	Russian troops and Wagner mercenaries are still waging a fierce battle to encircle the eastern Ukrainian city, officials said.	[{'name': 'glocations', 'value': 'Ukraine', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Russia', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Russian Invasion of Ukraine (2022)', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Bakhmut (Ukraine)', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Defense and Military Forces', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'Europe', 'rank': 6, 'major': 'N'}]	-0.3818	0.9887606501579285	 -0.90
2023-03-05 11:28:41	Air-raid sirens might disrupt the calm, but yoga classes in Kyiv continue to find eager participants. Here’s who I met.	[{'name': 'subject', 'value': 'Yoga', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Russian Invasion of Ukraine (2022)', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Kyiv (Ukraine)', 'rank': 3, 'major': 'N'}]	0.5994	0.9971899390220642	 0.00
2023-03-05 16:56:41	Some of Toronto’s best dining options are mom-and-pop shops little known beyond their immigrant patrons, offering dishes that recall tastes from home or fuse new flavors together.	[{'name': 'glocations', 'value': 'Toronto (Ontario)', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Restaurants', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Food', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Immigration and Emigration', 'rank': 4, 'major': 'N'}]	0.6369	0.998981773853302	 0.80
2023-03-05 19:11:17	The Ukrainian military calls it the zero position, where Russian soldiers are close enough to see, and where an old war tactic takes a horrific toll.	[{'name': 'subject', 'value': 'Russian Invasion of Ukraine (2022)', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Marinka (Ukraine)', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Russia', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Bombs and Explosives', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Defense and Military Forces', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'vis-photo', 'rank': 6, 'major': 'N'}]	-0.8519	0.9995105266571045	 -0.96
2023-03-06 04:46:13	Icy relations between the two have long been a headache for Washington. South Korea made a significant step in improving ties this week, perhaps indicating progress to come.	[{'name': 'glocations', 'value': 'Japan', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'South Korea', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'International Relations', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Politics and Government', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Forced Labor', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Colonization', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Corporations', 'rank': 7, 'major': 'N'}, {'name': 'glocations', 'value': 'Tokyo (Japan)', 'rank': 8, 'major': 'N'}, {'name': 'glocations', 'value': 'Seoul (South Korea)', 'rank': 9, 'major': 'N'}, {'name': 'persons', 'value': 'Yoon Suk-yeol', 'rank': 10, 'major': 'N'}]	0.7506	0.9921364784240723	 -0.24
2023-03-06 07:17:01	Turkey’s foreign minister, Mevlut Cavusoglu, said on Sunday that his country was working hard to extend the Black Sea grain deal, which allows cargo ships to transport Ukrainian grain past a Russian blockade.	[]	0.0772	0.9353886842727661	 0.00
2023-03-06 07:17:02	On a snowbound field, three Soviet-era helicopters were being readied for battle. Pilots and crew checked the flight plan for their next target, while technicians loaded slim gray rockets into launcher pods and stacked flares into racks behind the exhaust.	[]	-0.5859	0.9981839060783386	 0.00
2023-03-06 07:23:05	KOSTENETS, Bulgaria — The job is straightforward, dangerous and will soon be open to applicants: filling a 122-millimeter Soviet-style artillery shell with explosives that will turn it into a lethal projectile.	[]	-0.4767	0.9940810799598694	 -0.92
2023-03-06 08:00:19	The battle for Bakhmut is not over — at least not yet. Ukrainian assault brigades offered Moscow a bloody reminder of that over the weekend.	[{'name': 'subject', 'value': 'Russian Invasion of Ukraine (2022)', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Bakhmut (Ukraine)', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Defense and Military Forces', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Ukraine', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'Russia', 'rank': 5, 'major': 'N'}, {'name': 'organizations', 'value': 'Wagner Group', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Mercenaries and Private Military Contractors', 'rank': 7, 'major': 'N'}]	-0.3459	0.9388676881790161	 0
2023-03-06 08:54:51	The party of Prime Minister Kaja Kallas, who has pushed the West to send more weapons to Kyiv and impose tougher penalties on Moscow, took about double the tally of the second-place finisher.	[{'name': 'subject', 'value': 'Elections', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Russian Invasion of Ukraine (2022)', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Inflation (Economics)', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Legislatures and Parliaments', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Kallas, Kaja (1977- )', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'Estonia', 'rank': 6, 'major': 'N'}]	-0.2484	0.6698426008224487	 0.80
2023-03-06 10:00:27	Meena Kotwal started a news outlet focused on Dalit and other marginalized groups in India, hoping that telling their stories would help improve their lives.	[{'name': 'persons', 'value': 'Kotwal, Meena', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'Mooknayak, The', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'News and News Media', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Caste Systems', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Discrimination', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'India', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Content Type: Personal Profile', 'rank': 7, 'major': 'N'}]	0.875	0.967589795589447	 0.98
2023-03-06 10:09:39	The claim was a rare public acknowledgment of a cross-border attack in Russian territory.	[{'name': 'glocations', 'value': 'Bryansk (Russia)', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Kyiv (Ukraine)', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Drones (Pilotless Planes)', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Russian Invasion of Ukraine (2022)', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Defense and Military Forces', 'rank': 5, 'major': 'N'}]	-0.4767	0.8601131439208984	 -0.96
2023-03-06 15:31:09	Sviatlana Tsikhanouskaya fled the country after running for president in 2020 against Belarus’s authoritarian leader. She has described the conspiracy case against her as a “farce.”	[{'name': 'glocations', 'value': 'Belarus', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Minsk (Belarus)', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Russian Invasion of Ukraine (2022)', 'rank': 3, 'major': 'N'}]	-0.5267	0.9929885268211365	 -0.66
2023-03-06 18:46:31	Kemal Kilicdaroglu, the head of Turkey’s largest opposition party, and his allies are looking to unseat President Recep Tayyip Erdogan, who they say has damaged the country’s democracy.	[{'name': 'persons', 'value': 'Erdogan, Recep Tayyip', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Kilicdaroglu, Kemal', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Elections', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Politics and Government', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Turkey Earthquake (Feb 6, 2023)', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'Turkey', 'rank': 6, 'major': 'N'}]	-0.0516	0.9963276982307434	 -0.90
2023-03-06 20:14:38	Years of Western sanctions are partly to blame for the crisis. But economists say poor management by the country’s authoritarian clerical rulers also plays a big part.	[{'name': 'subject', 'value': 'Economic Conditions and Trends', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Poverty', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Politics and Government', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Iranian Rial (Currency)', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'US Dollar (Currency)', 'rank': 5, 'major': 'N'}, {'name': 'organizations', 'value': 'Islamic Revolutionary Guards Corps', 'rank': 6, 'major': 'N'}, {'name': 'glocations', 'value': 'Iran', 'rank': 7, 'major': 'N'}]	-0.6966	0.9877877831459045	 -0.82
2023-03-06 20:32:05	The military leadership is concerned that anger over the government’s plan, with some pilots saying they will skip some training sessions and operations, could diminish military capabilities.	[{'name': 'glocations', 'value': 'Israel', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Defense and Military Forces', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Politics and Government', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'Supreme Court of Israel', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Netanyahu, Benjamin', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Courts and the Judiciary', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Demonstrations, Protests and Riots', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Reserves (Military)', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'Pilots', 'rank': 9, 'major': 'N'}]	-0.5719	0.9996629953384399	 -0.48
2023-03-06 22:00:12	Pvt. Ivan Ovlashenko was one of at least 16,000 Russians who have died in Ukraine, more than in the Soviets’ Afghan war. It’s getting hard for the Kremlin to cover that up.	[{'name': 'subject', 'value': 'Russian Invasion of Ukraine (2022)', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Draft and Recruitment (Military)', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Defense and Military Forces', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Deaths (Fatalities)', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'Russia', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'Ukraine', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Content Type: Personal Profile', 'rank': 7, 'major': 'N'}]	-0.836	0.9937242865562439	 -0.90
2023-03-06 22:12:15	Ukrainian officials said they had opened a war crimes investigation.	[{'name': 'subject', 'value': 'Russian Invasion of Ukraine (2022)', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Matsiyevsky, Oleksandr (1980-2023)', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Video Recordings, Downloads and Streaming', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Defense and Military Forces', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'War Crimes, Genocide and Crimes Against Humanity', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Prisoners of War', 'rank': 6, 'major': 'N'}, {'name': 'glocations', 'value': 'Russia', 'rank': 7, 'major': 'N'}, {'name': 'glocations', 'value': 'Ukraine', 'rank': 8, 'major': 'N'}]	-0.5994	0.9701617956161499	 -0.02
2023-03-07 00:00:09	Gradual Russian advances and high Ukrainian casualties have fueled talk of a retreat from the eastern city, but Ukrainians say Russian losses are worse, a reason to keep them fighting.	[{'name': 'subject', 'value': 'Russian Invasion of Ukraine (2022)', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Defense and Military Forces', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Mercenaries and Private Military Contractors', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'Wagner Group', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Prigozhin, Yevgeny V', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Zelensky, Volodymyr', 'rank': 6, 'major': 'N'}, {'name': 'glocations', 'value': 'Bakhmut (Ukraine)', 'rank': 7, 'major': 'N'}, {'name': 'glocations', 'value': 'Russia', 'rank': 8, 'major': 'N'}, {'name': 'glocations', 'value': 'Ukraine', 'rank': 9, 'major': 'N'}]	-0.8898	0.9975534081459045	 0
2023-03-07 05:05:09	Travel, schools and services were disrupted by nationwide strikes and protests for a sixth time as the battle over the retirement age intensified.	[{'name': 'glocations', 'value': 'France', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Pensions and Retirement Plans', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Macron, Emmanuel (1977- )', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Polls and Public Opinion', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Strikes', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Organized Labor', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Retirement', 'rank': 7, 'major': 'N'}, {'name': 'organizations', 'value': 'French Democratic Confederation of Labor', 'rank': 8, 'major': 'N'}, {'name': 'persons', 'value': 'Berger, Laurent', 'rank': 9, 'major': 'N'}, {'name': 'subject', 'value': 'Law and Legislation', 'rank': 10, 'major': 'N'}, {'name': 'subject', 'value': 'Labor and Jobs', 'rank': 11, 'major': 'N'}]	-0.7184	0.9887041449546814	 -0.92
2023-03-07 05:25:31	A large fire tore through a Rohingya refugee camp in Cox’s Bazar, Bangladesh, on Sunday, displacing over 12,000 people.	"[{'name': 'subject', 'value': 'Fires and Firefighters', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Rohingya (Ethnic Group)', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Refugees and Displaced Persons', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Bangladesh', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': ""Cox's Bazar (Bangladesh)"", 'rank': 5, 'major': 'N'}]"	-0.34	0.9852945804595947	 -1.00
2023-03-07 06:07:38	President Volodymyr Zelensky is insisting that Ukrainian forces will not withdraw from Bakhmut, despite indications just days ago that a retreat was imminent.	[]	0.2023	0.9827734231948853	 0
2023-03-07 06:36:59	Xi Jinping criticized what he called a U.S.-led campaign of “encirclement and suppression.” His new foreign minister said it was impossible for China not to fight back.	[{'name': 'subject', 'value': 'Embargoes and Sanctions', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Biden, Joseph R Jr', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Xi Jinping', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'China', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'United States', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'Washington (DC)', 'rank': 6, 'major': 'N'}]	-0.0813	0.9759511947631836	 -0.98
2023-03-07 09:23:16	Twelve thousand residents of the camp, already some of the most dispossessed people on earth, were left without shelter.	"[{'name': 'subject', 'value': 'Rohingya (Ethnic Group)', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Refugees and Displaced Persons', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Bangladesh', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Fires and Firefighters', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': ""Cox's Bazar (Bangladesh)"", 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'Myanmar', 'rank': 6, 'major': 'N'}, {'name': 'glocations', 'value': 'Rakhine State (Myanmar)', 'rank': 7, 'major': 'N'}]"	0.0	0.9993244409561157	 -1.00
2023-03-07 13:39:36	The proposal from the Conservative government particularly targets those arriving by irregular means across the English Channel, most of whom are asylum seekers fleeing war and persecution.	[{'name': 'subject', 'value': 'Politics and Government', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Asylum, Right of', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Law and Legislation', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'Conservative Party (Great Britain)', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Sunak, Rishi (1980- )', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'English Channel', 'rank': 6, 'major': 'N'}, {'name': 'glocations', 'value': 'London (England)', 'rank': 7, 'major': 'N'}, {'name': 'glocations', 'value': 'Great Britain', 'rank': 8, 'major': 'N'}, {'name': 'glocations', 'value': 'Europe', 'rank': 9, 'major': 'N'}]	-0.5994	0.942021906375885	 0.18
2023-03-07 13:52:51	A trove of more than 100,000 WhatsApp messages exchanged between Matt Hancock, then the British health secretary, and other government figures revealed the scramble to coordinate the virus response.	[{'name': 'subject', 'value': 'Coronavirus (2019-nCoV)', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Politics and Government', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Instant Messaging', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'Conservative Party (Great Britain)', 'rank': 4, 'major': 'N'}, {'name': 'organizations', 'value': 'Daily Telegraph, The (British Newspaper)', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Johnson, Boris', 'rank': 6, 'major': 'N'}, {'name': 'persons', 'value': 'Hancock, Matt (1978- )', 'rank': 7, 'major': 'N'}, {'name': 'glocations', 'value': 'Great Britain', 'rank': 8, 'major': 'N'}]	0.0	0.9822889566421509	 0.00
2023-03-07 13:59:11	Four friends crossed the border on Friday, but within hours, they were abducted by gunmen and two of them were killed before the others were rescued Tuesday.	[{'name': 'subject', 'value': 'Kidnapping and Hostages', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Murders, Attempted Murders and Homicides', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Mexico', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Matamoros (Mexico)', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Brown, Zindell (d 2023)', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Woodard, Shaeed (d 2023)', 'rank': 6, 'major': 'N'}, {'name': 'persons', 'value': 'McGee, Latavia Washington', 'rank': 7, 'major': 'N'}]	-0.7876	0.9904347658157349	 -0.98
2023-03-07 14:12:10	This is the first time a paper trail has emerged to prove definitively that the Mexican military spied on citizens who were trying to expose its misdeeds.	[{'name': 'subject', 'value': 'Surveillance of Citizens by Government', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Defense and Military Forces', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Civilian Casualties', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Police Brutality, Misconduct and Shootings', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Human Rights and Human Rights Violations', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Ramos, Raymundo (Activist)', 'rank': 6, 'major': 'N'}, {'name': 'glocations', 'value': 'Mexico', 'rank': 7, 'major': 'N'}, {'name': 'persons', 'value': 'Lopez Obrador, Andres Manuel', 'rank': 8, 'major': 'N'}, {'name': 'organizations', 'value': 'NSO Group', 'rank': 9, 'major': 'N'}, {'name': 'glocations', 'value': 'Nuevo Laredo (Mexico)', 'rank': 10, 'major': 'N'}, {'name': 'organizations', 'value': 'Citizen Lab', 'rank': 11, 'major': 'N'}]	-0.1531	0.8883258104324341	 -0.96
2023-03-07 14:18:55	Photographers in and around Ukraine have chronicled the devastation and misery of the war.	[{'name': 'subject', 'value': 'Russian Invasion of Ukraine (2022)', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Defense and Military Forces', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Russia', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Ukraine', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'vis-photo', 'rank': 5, 'major': 'N'}]	-0.886	0.9950295090675354	 -0.86
2023-03-07 15:45:03	Defense Secretary Lloyd J. Austin III met senior Iraqi officials less than two weeks before the 20th anniversary of the U.S.-led invasion of Iraq.	[{'name': 'subject', 'value': 'International Relations', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Terrorism', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Defense and Military Forces', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Politics and Government', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'United States Defense and Military Forces', 'rank': 5, 'major': 'N'}, {'name': 'organizations', 'value': 'AL QAEDA', 'rank': 6, 'major': 'N'}, {'name': 'organizations', 'value': 'Islamic State in Iraq and Syria (ISIS)', 'rank': 7, 'major': 'N'}, {'name': 'glocations', 'value': 'Baghdad (Iraq)', 'rank': 8, 'major': 'N'}, {'name': 'glocations', 'value': 'Iraq', 'rank': 9, 'major': 'N'}, {'name': 'glocations', 'value': 'Syria', 'rank': 10, 'major': 'N'}, {'name': 'glocations', 'value': 'United States', 'rank': 11, 'major': 'N'}]	0.128	0.5470482707023621	 0
2023-03-07 16:26:40	The Israeli military said one of those killed was suspected in the fatal shooting of two Israeli brothers in the West Bank village of Huwara, which set off revenge attacks by Jewish settlers.	[{'name': 'subject', 'value': 'Palestinians', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Defense and Military Forces', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Deaths (Fatalities)', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'West Bank', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 5, 'major': 'N'}, {'name': 'organizations', 'value': 'Hamas', 'rank': 6, 'major': 'N'}]	-0.9451	0.9931354522705078	 -0.88
2023-03-07 16:56:07	The International Atomic Energy Agency last week warned that the situation at the plant, which Moscow seized soon after its invasion in February, was “precarious.”	[{'name': 'subject', 'value': 'Russian Invasion of Ukraine (2022)', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Ukraine', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Nuclear Energy', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Zaporizhzhia (Ukraine)', 'rank': 4, 'major': 'N'}, {'name': 'organizations', 'value': 'Zaporizhzhia Power Plant (Ukraine)', 'rank': 5, 'major': 'N'}]	0.0	0.9970184564590454	 -0.96
2023-03-07 17:32:30	Workers across France demonstrated against President Emmanuel Macron’s plans to raise the legal age of retirement.	[{'name': 'subject', 'value': 'Demonstrations, Protests and Riots', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Macron, Emmanuel (1977- )', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'France', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Strikes', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Retirement', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Politics and Government', 'rank': 6, 'major': 'N'}]	0.128	0.8601924777030945	 -0.90
2023-03-07 18:16:33	He translated works by Proust, Nabokov, Tolstoy and Emily Brontë into Vietnamese, and a classic Vietnamese poem, “The Tale of Kieu,” into English.	[{'name': 'persons', 'value': 'Tuong, Duong (1932-2023)', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Deaths (Obituaries)', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Poetry and Poets', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Translation and Interpreters', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'Vietnam', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'English Language', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'French Language', 'rank': 7, 'major': 'N'}]	0.0	0.9947401881217957	 0.00
2023-03-07 21:00:42	Resistance to the government’s plan to push back the retirement age is not just about working longer. It springs from a deep sense of what defines France as a nation.	[{'name': 'glocations', 'value': 'France', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Retirement', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Macron, Emmanuel (1977- )', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Pensions and Retirement Plans', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Age, Chronological', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Politics and Government', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Longevity', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Elderly', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'Demonstrations, Protests and Riots', 'rank': 9, 'major': 'N'}, {'name': 'subject', 'value': 'Work-Life Balance', 'rank': 10, 'major': 'N'}, {'name': 'subject', 'value': 'Polls and Public Opinion', 'rank': 11, 'major': 'N'}]	0.0	0.9919276237487793	 -0.20
2023-03-07 21:11:24	Benjamin Netanyahu’s plans to restrict judicial independence have divided Israel. But a small group of academics has met privately with lawmakers in a search for middle ground.	[{'name': 'glocations', 'value': 'Israel', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Courts and the Judiciary', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Demonstrations, Protests and Riots', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Netanyahu, Benjamin', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Herzog, Isaac', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Levin, Yariv (1969- )', 'rank': 6, 'major': 'N'}, {'name': 'glocations', 'value': 'Jerusalem (Israel)', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Politics and Government', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'Democracy (Theory and Philosophy)', 'rank': 9, 'major': 'N'}, {'name': 'subject', 'value': 'Legislatures and Parliaments', 'rank': 10, 'major': 'N'}]	-0.2023	0.9346965551376343	 0
